,index,name,state,county,elevation,commodity,lat,lon,distance_km
253,https://westernmininghistory.com/mine-detail/10037199/,Jackdaw Group,Nevada,Clark,"3,199 Feet
                    (975 Meters)",Silver,35.29444,-114.73694,91.27257000968274
254,https://westernmininghistory.com/mine-detail/10294296/,Jackdaw Groupe,Nevada,Clark,"2,461 Feet
                    (750 Meters)",Silver,35.3167,-114.7322,89.16934524654839
255,https://westernmininghistory.com/mine-detail/10174182/,Jean Carnotite Prospect,Nevada,Clark,,Uranium,35.8306,-115.2889,28.227629748209985
256,https://westernmininghistory.com/mine-detail/10221653/,Jean Deposits,Nevada,Clark,"3,018 Feet
                    (920 Meters)",,35.8117,-115.3022,30.647214315934875
257,https://westernmininghistory.com/mine-detail/10124982/,Jean-Sloan Area Uranium Loc.17 & 18,Nevada,Clark,"3,028 Feet
                    (923 Meters)",Uranium,35.8056,-115.2828,30.414361154246063
258,https://westernmininghistory.com/mine-detail/10197793/,Jean-Sloan Area Uranium Locality 1,Nevada,Clark,,Uranium,35.9833,-115.2347,11.893746989194991
259,https://westernmininghistory.com/mine-detail/10124742/,Jean-Sloan Area Uranium Locality 16,Nevada,Clark,,Uranium,35.8278,-115.2833,28.250029623867423
260,https://westernmininghistory.com/mine-detail/10135599/,Jean-Sloan Area Uranium Locality 6,Nevada,Clark,,Uranium,35.9181,-115.225,16.92290125197618
261,https://westernmininghistory.com/mine-detail/10221965/,Jean-Sloan Area Uranium Locality 7,Nevada,Clark,"2,930 Feet
                    (893 Meters)",Uranium,35.9144,-115.2203,17.0791115225226
262,https://westernmininghistory.com/mine-detail/10149239/,Jean-Sloan Area Uranium Location 14,Nevada,Clark,,Uranium,35.8797,-115.2297,20.912279320559286
263,https://westernmininghistory.com/mine-detail/10294441/,Jean-Sloan Area Uranium Location 15,Nevada,Clark,,Uranium,35.8556,-115.2589,24.484607797329048
264,https://westernmininghistory.com/mine-detail/10174198/,Jean-Sloan Area Uranium Location 3,Nevada,Clark,"2,671 Feet
                    (814 Meters)",Uranium,35.9639,-115.2119,12.01269919227604
265,https://westernmininghistory.com/mine-detail/10197378/,Jean-Sloan Area Uranium Location 4,Nevada,Clark,,Uranium,35.9436,-115.2222,14.386490471531006
266,https://westernmininghistory.com/mine-detail/10149845/,Jean-Sloan Area Uranium Location 5,Nevada,Clark,"2,936 Feet
                    (895 Meters)",Uranium,35.9181,-115.2222,16.799005676854378
267,https://westernmininghistory.com/mine-detail/10197363/,Jean-Sloan Area Uranium Location 8,Nevada,Clark,"2,976 Feet
                    (907 Meters)",Uranium,35.9103,-115.2181,17.39373373773968
268,https://westernmininghistory.com/mine-detail/10149490/,Jean-Sloan Uranium Localities 9-13,Nevada,Clark,"3,035 Feet
                    (925 Meters)",Uranium,35.8944,-115.225,19.254294520478027
